,customer_id,article_ids
9903,e4ea6ece6706e9c119a3640e09e842f5ae7d62a6b546d4f2448e08def4bd7283,"[706016001 706016002 706016003 562245046 807241067 802153001 557546007
 557544007]"
9904,e4ebaabaeb1a5d5a1d8ef5c44db830b95817a14bf0243c5211396ddd22c176c8,"[706016001 706016002 610776002 720125001 554450001 706016003 562245046
 599580017]"
9905,e4ed1af171e30cd30f4be3efa6aa043fde10e210cc9630f52d1156bb192180d5,"[706016001 706016002 806388002 610776001 448509014 706016003 720125001
 673677002]"
9906,e4fd3b7d5ac14d8ccf8b6b131a151c778c7dec0116cb185d5c653f2f6ecdfe7a,"[706016001 610776002 706016002 610776001 759871002 720125001 706016003
 562245001]"
9907,e50068b6d3c70bd39e3c682151252ef339aaad389a14d2b6903d0dad474cc5c7,"[706016003 448509014 610776002 706016015 720125001 610776001 562245046
 562245001]"
9908,e5068eebd317d143519f436ce058b429cd1b8195226b2b16542b9e0b89b2af19,"[706016001 706016002 562245001 706016003 562245018 448509014 554450001
 673677002]"
9909,e5086715f3f0c75b341ab1d05739ba345e02a972e7127401c6e7fe5dd2f6fafe,"[706016001 562245046 706016002 448509014 706016003 741356002 720125001
 554450001]"
9910,e50b24a810a9de2088b098009452d948f6e3c30805fd6015229d6a88c779c729,"[706016001 448509014 759871002 706016003 610776002 741356002 720125001
 706016015]"
9911,e50d6a7c3a55cedcaeabed2f932d27c0693eff7b5bb50a638ce40fc8d5646bcb,"[850643002 809841002 569240001 559556003 555684002 859174017 745696003
 723206001]"
9912,e50d828486535e164aa0347868a4b30243525f36f19b38b68183423f269b7769,"[706016002 706016003 610776002 741356002 759871002 562245001 706016015
 720125001]"
9913,e50f056da4be8faf20a12b30e65b587f1128c01a3c9ef2dd91d31fa0d901f0a2,"[706016001 610776002 706016002 610776001 706016003 562245001 759871002
 673396002]"
9914,e516f091b395ff9fbf033ec25af868e8fa0e3dc8c2f13f079b8d53b2640246e6,"[706016001 610776001 737123001 708498001 694968019 533404035 510074006
 118458034]"
9915,e51ad7823e738e561f0e69519ff7d72c420f0a0b9e87ab3d88ba464cb1adeeb7,"[706016001 759871002 448509014 720125001 706016002 590928001 706016003
 741356002]"
9916,e51b2a95da410936cc06e60a59a5ce22e81a68734580764ab4f265c2f36e9d7c,"[448509014 399136034 706016001 903069001 813775007 451402002 676635002
 605699001]"
9917,e51b2bd950d1ea34d32c7b55d6bef1ca19c49c0fbf2e7bf6ab973c2c1e514f6c,"[706016001 610776002 706016003 562245001 562245046 554450001 448509014
 610776001]"
9918,e52046d2d35193e51cc601dc93870e194ae2375e44ced1dc7817a163091cdc3f,"[448509014 706016002 759871002 706016003 448509001 706016015 610776002
 619595003]"
9919,e53053c663e60fdfa53b9178e3d5becfb8e12635bee621963b1d6827451a5640,"[759871002 706016001 720125001 448509014 706016002 610776002 590928001
 852174001]"
9920,e53459f1eb36242994551de99dd956bfa1a9b2bad106cac61f279482eff6a307,"[706016001 706016002 610776002 706016003 759871002 706016015 610776001
 673396002]"
9921,e537ef0fc8a30d07add40f88f2eb78699092b399552aa5833ace80b837a4c4c4,"[706016002 706016003 448509014 610776002 562245001 572573002 565757001
 536917002]"
9922,e5466c8eaa2f78e2b29904e76e6ce3713246f2a492a90c05b6a6432d0d226d7e,"[706016001 562245001 610776002 706016002 562245018 706016003 751471001
 610776001]"
9923,e548552ce182cd0cdd1030a1abb0cce3940955ef7df948a21fd3c6b61bcda413,"[706016001 706016002 562245001 759871002 610776002 706016003 518358003
 514053001]"
9924,e5487ef26a6ddf1e16bf43b482dc54e542ef252a3150a69924e43ad81cb9cf4c,"[706016001 610776002 871005003 448509014 706016002 562245001 720125001
 562245046]"
9925,e553355274f093a384efd272ff65f687baf89f86a4712e6d21ed569bcd0628c9,"[706016001 683136001 778012001 702228002 448509014 869287001 807791001
 788203001]"
9926,e553bd46486f5a235106aa4450f8e1b6d68be594a5609bebd664be556584119c,"[706016001 610776002 706016003 562245001 720125001 759871002 706016015
 741356002]"
9927,e556960e7338beffafbdd25cd32a04fafeb5e39f3a77daa9be9e703c49c813b4,"[706016001 706016003 610776002 448509014 706016015 610776001 554450001
 871005003]"
9928,e55d5ddb3a0c3fb1b4df8edbf526ba12989ab2a852c72774e3f3338cbbb3335e,"[706016002 706016003 869287001 807791001 788203001 778012001 702228002
 683136001]"
9929,e56037b4a39890f7633ce6313f50ac8696b999a4c59f76a85138824f714d8aad,"[706016002 706016003 554450001 706016015 720125001 554450027 554450036
 399223001]"
9930,e56b6953680ef8fc2d3ef0c31a1eeee2e24e8661a6420d2f171304580b0dcd94,"[706016002 706016003 610776002 706016015 610776001 399223001 706016006
 448509014]"
9931,e56bc786ad9f353352628ba6c98baea562a5ed6d8404ae7147ab3c11ab4fd2e4,"[706016002 720125001 706016003 610776002 759871002 448509014 741356002
 599580017]"
9932,e571f4647ad51068c71c9f1784b008f4de24ec0c996cd9eda8971d37ffebf4ce,"[706016015 562245046 706016006 554450001 399223001 448509014 720125001
 673396002]"
9933,e57aaf6aba15c8b6a35ca03ff35f8f714bdc9f7c867674947f5618a6092c17d2,"[706016002 706016003 610776002 562245001 706016006 562245046 610776001
 448509014]"
9934,e5812cdc69ea465040725bcb66a8cbef4f97a9898a81dbbc9643c723a81ddd64,"[706016001 448509014 806388002 689109003 692930003 806388003 706016002
 720125001]"
9935,e582c8dc0af63929250b2abb178d5e8c4986adc9cdc7de5b6839b838ab206c3a,"[706016002 610776002 706016015 720125001 562245001 372860001 554450001
 610776001]"
9936,e587f7bcaae03235fcc82a48302dd159b6198ca92879c7b93269882b6f1be23e,"[706016001 562245001 610776001 658030011 720125001 554450001 399087030
 562245046]"
9937,e58d4e4b6706bbd7905412055df88e6a5a9178516e37c31a0af3efbcffc9ae67,"[706016003 448509014 720125001 741356002 706016015 610776001 399223001
 706016006]"
9938,e5904e518a02ff7a199ad15a2beb27c96ed7a02757cdf077488af5859524ee6c,"[610776002 706016001 871005003 706016002 610776001 562245001 727029001
 448509014]"
9939,e5916cec05609d100ca1425c5d8738605c5322b38fea0c934a6604a08111daaa,"[706016001 610776002 706016002 554450001 562245046 706016003 562245018
 610776001]"
9940,e595926576c9bd137e51be01e1496ae9afab6a2fff80aab06d0dcc36a2ab0700,"[706016001 448509014 706016002 871005003 819730003 644419001 601472001
 570968001]"
9941,e59eaafa63516e6ef0849dce674b9f0479442f72bdef1be20cdfe922090cfdb5,"[706016001 610776002 610776001 751471001 783346001 706016002 678942001
 706016003]"
9942,e5a0c7b0d29815cebd5d49cb981c59008bcc04bc8a5261e1980aba485eb8dc4c,"[706016001 706016002 610776002 706016015 562245046 562245001 610776001
 751471001]"
9943,e5a92540d494b222f4525dc8a537c446edfada36f843379f9153a16ad1ff6a9a,"[610776002 706016001 399087010 399087021 658030017 399087014 399087029
 610776001]"
9944,e5afcd02180774f205f0de786c35db8067d53a65f46cd493fa3a8e477b876e51,"[610776001 706016015 720125001 706016006 554450001 448509014 562245018
 399223001]"
9945,e5b1c0437ecc81fb052345e6517efd413c334fb70aff793cdf513a96255771cc,"[562245001 610776002 706016002 706016003 610776001 706016015 399223001
 819314001]"
9946,e5be9bd0d876e88ada90943d6193447599738dd691c787ea0a5bd2bf44d19b29,"[706016001 706016002 562245046 562245001 783346001 554450001 706016003
 448509014]"
9947,e5c0d1b1b6c1498da6112ad450f519d5faae8600f6cc705b621dd6e081e4b0f5,"[759871002 706016001 806388002 758060002 758064002 758088002 758089002
 448509014]"
9948,e5c9dc48d2c789187f317db1cb739e55e6627bf68085b9da21a631e3f4895ff7,"[706016001 706016003 610776001 759871002 448509014 399223001 554450001
 562245001]"
9949,e5ce9e9cf340644fa038f01e610a1d7104d72f86390114d31fdd8ee475e86ae4,"[706016001 706016002 706016003 871005003 741356002 562245001 554450001
 590928001]"
9950,e5d2d38c3b78fe5b13f8713de55799a9ca3b064e57e4b80793923170e3e89320,"[706016001 706016002 610776002 610776001 590928001 706016003 448509014
 720125001]"
9951,e5daa4597fbade8cc69f82e059dff6be6a3b027e0b347ac06333958ae9c46999,"[610776002 706016001 706016002 720125001 372860001 562245046 562245001
 706016003]"
9952,e5e2d43bffe0a23630bac4186b4a6aa98789ac45fcb542a46da6e1bc77a68698,"[706016001 706016002 610776002 706016003 562245046 610776001 554450001
 706016015]"
9953,e5eb75ec19a2f13b918b7f4109fd89c9b27542ea5102676a81cf70f7cf46b264,"[706016001 610776002 706016002 610776001 448509014 706016003 720125001
 741356002]"
9954,e5ebe09835a61c34decfeba6b5331ea241d80184802acd6f5de65ba87b12f36f,"[706016001 871005003 706016002 448509014 519749015 722498001 708724001
 657719014]"
9955,e5ec118b61cb62c9f014f05202199a4620f7171ead9443d4ce14a0b626478cb9,"[706016001 706016002 741356002 759871002 799421004 706016003 562245046
 562245001]"
9956,e5ee44239dc45a09c21038f616b3b26e04cbd9879cc192e253918cbbf35b1d85,"[706016001 706016002 562245001 706016003 562245046 720125001 749699002
 554450001]"
9957,e5f0f91f2bc84112dc31c22b9b2402ce1a83082b5fb12ac77ed4af4f5872e910,"[706016001 448509014 759871001 706016002 720125001 689109001 610776002
 741356002]"
9958,e5f2a9ea3ddc8a6ed8939fa5c7af2721c6061b666da0e07aaf3e128eecb95cde,"[706016003 759871002 706016015 448509014 610776001 706016006 399223001
 554450001]"
9959,e5f6870087084009c745bc1e4f354f21940aa98c56fe05f602811b4927df7114,"[759871002 706016001 720125001 706016002 610776002 744809005 720076005
 493814045]"
9960,e5f8a608eb84f2796f446b1691e2973da16c5ffd88f046f4b0a4d74de816d174,"[610776002 562245001 610776001 562245046 706016002 673677002 720125001
 568601006]"
9961,e5f9a8e1af1379483fbbe1b3ca009d5053d8d93d5fba0cc060b9cba8a8f626da,"[706016001 610776002 720125001 610776001 706016002 562245001 673677002
 759871002]"
9962,e603d201aaacf3fb9c616cf0ba919fcc7563af9c72b7a2a6796fed801be28c49,"[706016001 448509014 706016002 689109001 767436003 720125001 688537004
 759871001]"
9963,e60630a5b723f0351ac307c144f11f8a3584e4c28fb49d2595721f73220761b3,"[706016001 706016002 448509014 874826001 649274001 364297030 852026001
 699923104]"
9964,e6075075d828d82d3a4e91e08da93910013b26175d88bc66e24b36cfaa4af005,"[706016003 706016015 706016006 610776002 759871002 562245001 539723005
 668887001]"
9965,e609e0c14205b95269de739ecc95b2205da883574551b3c8d4fa6872469690c9,"[610776002 706016001 871005003 644036001 623277006 619764037 616229003
 567760007]"
9966,e60c787c6222d1ec2c45bc82b19d0f4d2b0a65b49c06017be5ef5a9c0bad0cdf,"[706016001 706016002 610776002 448509014 610776001 720125001 562245001
 562245046]"
9967,e60d19784274dbc909fbd12318fd11526218548841822736173368749c1d02ee,"[610776002 399087010 678942001 706016001 562245046 399087030 399087029
 573716012]"
9968,e60f6989ac3f0848dee40adec4e14e279517613babf32c21ade74d43e8d1cc3f,"[706016001 706016002 706016003 610776002 562245046 720125001 696991002
 399223001]"
9969,e614b2a8d20441e8881b1ddbfd41fb1d247dad89482dab35710851d3302b2580,"[706016001 610776001 706016003 562245046 554450001 448509014 562245018
 706016006]"
9970,e6275adc2cca863db6b1599c242a14126c66188aea73fe5cfa71951cc383753f,"[706016001 610776002 706016002 562245001 684209014 720125001 871005003
 737436001]"
9971,e62b6b580f6003e7a1bc2c0d78c1b971d0c188038d34425729172d79d526a3b3,"[706016001 610776002 562245046 554450001 706016003 610776001 751471001
 720125001]"
9972,e62e513c40d4566cff4322ed02103563610c37c360e2ebc525cf3ecf0e18cd43,"[706016001 610776002 562245046 706016002 610776001 706016003 562245018
 564999003]"
9973,e64a38eadc7438d45b0aca7820dde76217fbf88c2ff7dcbdfedbcb75297baaa4,"[706016001 706016002 610776001 706016003 751471001 573716012 720125001
 706016015]"
9974,e64e2798bc55c242e8fea2dcb72af1684112bf82c473e4c8ddeb62b22ecc54e1,"[706016001 706016002 610776002 706016003 610776001 562245001 720125001
 699080001]"
9975,e65c21a45b73966b18d08a0753837394c10241a554f21d01a35b9fdb8b6ce317,"[706016001 706016015 610776002 759871002 562245046 720125001 554450001
 706016006]"
9976,e6605df6e014e09ac17a35fa23388df45f65823805c0f4bb4f6acb91e2c40c1e,"[706016001 706016002 562245046 610776002 751471001 573716012 706016003
 554450001]"
9977,e661cf700e8739a40d38b460a9d18b2958429e9fcbb09b740966adca75e185f6,"[706016001 562245018 706016002 610776002 554450001 706016003 554450036
 562245094]"
9978,e66204d79b41c2024644f2df8c9fb9f6714f883dce879a60bdece159399fbe73,"[706016001 706016003 706016015 720125001 573085004 399223001 610776001
 539723005]"
9979,e6649772cbb016800ac0695ad8339546d2cbac6f306eb09f4de829be8c91c86b,"[706016001 610776002 689109001 759871002 749160001 625092001 592032001
 706016002]"
9980,e680d29b1ffaa44070f4fb695ac310ddf7a679ace5e187cd40372f84eb64f710,"[706016001 610776002 448509014 706016015 610776001 741356002 562245001
 562245046]"
9981,e681add901dd3e1da789f21a273d7c27336d107045b13eb09f21dfab3845e530,"[706016001 562245046 706016002 610776001 706016003 562245018 706016015
 759871002]"
9982,e6864ee3da31e1ea6190117c17f59bee07e66fff82df2b72f506654f0150127d,"[706016001 706016002 720125001 610776001 706016003 688537004 448509014
 759871002]"
9983,e68817778e27b32d8eaf8f06a276ee0880c7451e780e3085c5f05af3f2337d9d,"[706016001 599580017 706016003 610776002 699080001 741356002 448509014
 720125001]"
9984,e69a1db6f04a715da2b98dc39df035cb40398d01132a950b66f24d4533071f6f,"[706016001 706016002 610776002 554450001 610776001 448509014 562245046
 554450004]"
9985,e69e88c32307b9b25f5a3d9652d5ff0f100698ce3ebfcbb1de4b616c38bbc24f,"[706016002 706016003 610776002 562245001 562245046 448509014 706016015
 610776001]"
9986,e6a06d9176e6f85e32b8dd98e29d864526ed37676cbd2268b3279dc3a0621007,"[706016002 610776001 720125001 562245001 562245046 759871002 554450001
 706016006]"
9987,e6a4bbbe3e0f5f1fbd5107348c17af0c678b2af96d54929cd2a1efdb2220beee,"[706016001 448509014 706016002 741356002 759871002 866383001 720125001
 688537004]"
9988,e6a8359c89607c481072f00a4b51e7e50b4b43f162132b680e4d843bed1e5e57,"[706016001 610776002 871005003 759871002 706016002 673677002 854677002
 610776001]"
9989,e6b17833e51eedd2ef4c35273450a0ee21235f214ae9c52e0200b96b2dd40e96,"[706016002 706016003 628354001 626406001 620004001 614304002 587754001
 558493001]"
9990,e6b51b12abd4328fd8e95c2da29f9704eb8ab92ada9bb07df4abda2dcf6e7d91,"[610776002 706016001 706016002 610776001 562245046 562245001 706016003
 448509014]"
9991,e6bb0b6a52d04f26e17010290b436847d440793fc996c6eb68f8fe60cb12b2d2,"[706016002 706016003 610776002 809841002 559556003 706016015 745696003
 723206001]"
9992,e6bc2d0bb944c702a1655f5c3e3647cdfe4b30e9981383b3f24f8b726704a080,"[706016001 448509014 759871002 610776002 741356002 689109003 706016002
 692930003]"
9993,e6bc3ba132d96f0565d9b5f1bcbf0f5eaf1e8677c89e9f6934d5f9ca4cd8c102,"[706016001 720125001 706016002 448509014 562245046 717490008 351484002
 759871002]"
9994,e6bdef78f5ae53b8f419848792a31456e2db9b5133a2d057542500d24cc5ebea,"[610776002 706016002 610776001 706016003 562245046 871005003 554450001
 519773002]"
9995,e6c1589d31f15bb890f5d1d0a8a4d9900a669d97af0e4a5dcb892df81c987ede,"[706016001 871005003 759871002 706016002 448509014 610776002 568711001
 549961018]"
9996,e6c42a019925679fa9e048c7e8a436d1bf6ff19bba34eddfd1198ab03e374994,"[610776002 706016002 706016003 720125001 706016015 610776001 399223001
 706016006]"
9997,e6c5b6728d679e7c1c3a4580284bc1691482d9b42177496a4839fc6899034bfe,"[706016003 610776002 562245001 448509014 562245046 610776001 720125001
 706016006]"
9998,e6d66463c5f1bc389d5fc1cbb14ab116235bee22403bb8a421cd4f1936ece93a,"[610776002 399087047 562245001 658030016 706016001 556260004 658030017
 554450001]"
9999,e6d6ae7fb6d7b6ec9ad07256f7ce58e98ca407797e8925be9a237b6190bddcfc,"[706016001 688537004 448509014 351484002 706016002 590928001 741356002
 749699002]"
10000,e6dac02946c0bb9bf2769022570754ae3f78d232e572786a1d8d8f67233bbf20,"[706016001 741356002 759871002 706016002 610776002 610776001 689109001
 706016003]"
10001,e6dae56716c906453a063d8668263be1d62cb65850b182a56423dde742648a9f,"[706016001 448509014 610776002 706016003 562245001 610776001 720125001
 562245046]"
10002,e6dd453a53c161ab1b351c4d0e65da3bc2e269b3e16189c714c049676285dc95,"[610776002 706016001 707995011 761146001 871005003 644686002 639273003
 584577002]"
10003,e6e1c8e1f0ddac4f5807e92abc0827e0f8f90617a79b4aa64b845e046d63d74f,"[706016001 758118001 772032001 758049001 759871002 758126002 772864001
 758050001]"
10004,e6e3085bb68925eb5ff4ce341504fc39e6e688ca453a1664eb393c6c97b9dbf1,"[706016001 562245001 706016002 610776002 399087010 351484002 706016003
 399087014]"
10005,e6e951ca6dd098b1a7845826c4fe34d7ec4ca3a593d3db23c1723d19b4f97111,"[706016001 610776002 852551001 706016002 889722001 869232003 866578002
 832815003]"
10006,e6f0d52122880c02263b3e4cc9e1e145a432601322ec7cc1f56042b8c82531d3,"[706016001 610776002 706016002 610776001 706016003 590928001 699080001
 759871002]"
10007,e6f3e1d60e5128c481a9667d4485e9543f2b039a2463cee4a3d82ddf35fffc1b,"[811727001 811725001 791496017 791490002 640162004 596563002 578553004
 564357001]"
10008,e6f81056ef9dded19ed30213ff7ae9ffa14f5dda8baad1a141c31c55cee631be,"[706016001 610776002 706016002 706016003 562245001 448509014 562245046
 720125001]"
10009,e6fa5111a8c8ed456e33e08254e241f863a7a7d064de7e4efdba6953ea3bb857,"[706016001 610776002 706016002 720125001 759871002 448509014 706016003
 610776001]"
10010,e7202b7d8ba65e265c2c6d053cca40f2adad45bbb37d9b6bf4eb4d65a531f090,"[706016001 610776002 706016002 610776001 720125001 448509014 706016003
 464848009]"
10011,e72641c29f1df9d2dca81be32a1ca8a4666fb4533283c2ee3722396fd8db8eaf,"[706016001 610776002 610776001 448509014 706016003 749699002 720125001
 806388001]"
10012,e72bd2e2a68f110d3cfbe33290da865ef8cd75c5defb1a2ba3adaf91f38d8794,"[706016002 706016003 610776002 610776001 448509014 759871002 562245001
 562245046]"
10013,e72dbc2ce5b3dff55fc950238d1366163ddd1fde0b164c2291cd369d0cf93aaa,"[706016001 706016002 610776002 706016003 610776001 562245001 562245046
 554450001]"
10014,e731b3ecc8619d96058460bcbe2acbb8a95c00951f805ed9c1b398a05dd9c10f,"[706016001 610776002 706016003 562245001 610776001 562245046 706016015
 634540002]"
10015,e734685cc01b7e1f28e3c567c0fca3bccf8b075ca2722096dfcd624117e931db,"[706016001 610776002 706016002 720125001 448509014 610776001 759871002
 706016003]"
10016,e74bb148153c0ed8117e6d865b9f5849090bfe58e786bd848aeea93f6d00510a,"[706016001 610776002 590928001 706016002 720125001 759871002 448509014
 749699002]"
10017,e75142fdce4e1428b71f019ca653974ede3fca72bf565cbade1806aadd5742a1,"[706016001 610776002 562245046 706016002 610776001 720125001 706016003
 448509014]"
10018,e7528ebd17a8dc1066763f45b9f4dcb7bcef3c80325b133240c319c22553a9e2,"[706016002 706016003 578243006 573086001 706016015 610776002 902508001
 564043001]"
10019,e75be1480b0db8f7d45eda7a46d5f29915b9f348cfc8634e5cc0fe77fb723e20,"[706016002 706016003 759871002 610776002 610776001 562245046 448509014
 720125001]"
10020,e760b58e883eeb7296e5fd04e0efb87bcae05063cc272cc8c093047166651e37,"[759871002 706016001 448509014 590928001 799417004 706016002 720125001
 599580041]"
10021,e7739db9a140610f0ec521ffc9552da874983ae618fef90b76e561aa0d4ff0b4,"[706016001 562245001 706016002 590928001 610776002 688537004 610776001
 706016003]"
10022,e775206b7df6ce66793edc9ae5d1a3785e65a7c2cd35fedef50ba3cec26db582,"[706016001 741356002 610776002 759871002 539472002 533135005 520392001
 509843008]"
10023,e7789ac9207cca646e6cd8332652a4e805bfc44fae7b612e085ac8cd8ab78ad4,"[706016001 158340001 751471001 562245046 706016002 562245001 372860001
 720125001]"
10024,e77a7c23dc67f8d1d044a4afb36da4fc950a088be71f22aebd8030d435dd0476,"[706016001 706016002 448509014 610776002 759871002 562245001 562245046
 610776001]"
10025,e77b976e9d16153f140b865dab8b6d06795acd37fff91f1973e6e4a2daaa3234,"[706016001 793368002 448509014 610776002 759871002 706016002 857330001
 611030002]"
10026,e77c32435e342a63eff9e2290afaad41dfa1eac77e9afefb240d288028b3ac63,"[399087030 706016001 706016002 399087011 399087047 706016003 658030011
 610776002]"
10027,e77c6aac874927f0dab00725a2e834ba462b992689d5c48db342448b2ad412fe,"[706016001 759871002 610776002 706016002 448509014 562245001 581338001
 706016003]"
10028,e780798985fd67db4c5c58757202b0225761acdca6b123c52127a5e02aa4d5ff,"[706016001 610776002 702809001 674855001 597818012 610776001 562245046
 562245001]"
10029,e78bc30d905e3d61d7d5e93d1570c58ec0da12335fe04c645faf5d4bb9b72b57,"[706016001 759871002 610776002 448509014 720125001 706016002 610776001
 482258007]"
10030,e79607071848c7c499be640ce1fc93ad454b77b4d2f54f90309a5f4c8c705247,"[616229003 584639001 567760007 546269004 543862005 531565003 518358003
 514053001]"
10031,e7a068055a8bb738134d639b57652c5640ef2043e681a31149a29dad7c048b1d,"[706016002 562245001 448509014 706016003 720125001 759871002 706016015
 448509001]"
10032,e7a1d5850ade39270d3211a7879773553ffec70941d4092fab03b2a00834c2fa,"[706016001 610776002 706016002 562245001 573716012 610776001 562245046
 706016003]"
10033,e7ae5bc0dcde2973ac75b12893109a87c8f7fea0178845af8e997987d913577d,"[706016003 562245001 720125001 706016015 759871002 448509014 399223001
 706016006]"
10034,e7bf1ae1025c6e6bca7adab9ee93187c722487eff0bbf319b6741bf5764985f7,"[706016001 610776002 448509014 562245001 706016015 610776001 562245046
 759871002]"
10035,e7c0ff2f724293c09bf3ba498c8c49b001040374fab1cdf2d6fe6017de089eba,"[706016001 610776002 706016002 509843008 520392001 596548004 581378002
 539472002]"
10036,e7c1a2d14ab0d8f22000015f8eb54661bf4583c5be2c729cc3acf20cc21d5392,"[610776002 706016001 562245001 706016002 562245046 673677002 754598009
 778064003]"
10037,e7c611d146274e80279981a936ed091c5517d9fb1a4b198cd0d42343168acba5,"[706016001 610776002 706016002 610776001 759871002 448509014 720125001
 706016003]"
10038,e7ca61a47376f98550217fd234f9011d4f0c49c4db5876f12d9dd3806779feee,"[706016001 610776002 706016002 610776001 751471001 562245046 562245001
 695632001]"
10039,e7d2dc919a2117c3cd9328b6cd52934bcc9bc1789070c0b7484f0bd0f62fbddd,"[706016001 448509014 806388002 610776002 759871002 706016002 720125001
 685816001]"
10040,e7db9f95b46c1d83a5b8e3fde30c8d6a3ab4c10f77aff9a4181e6cc0f15815de,"[706016001 448509014 706016002 720125001 448509001 741356002 610776002
 706016003]"
10041,e7f5e7b747730d92cd317c617ee9223b355df1a0b843c040816ba9e900c446d0,"[706016002 706016015 562245001 562245046 399223001 720125001 759871002
 554450001]"
10042,e7ff621ee329e6973c8a08bb3d49bed2adf9e2112ce71a7c06c51d4ab5dec562,"[610776002 706016002 610776001 562245046 562245001 448509014 741356002
 749699002]"
10043,e800b27ab044c9bb4983fd7367650dcdfb94226acd5d702500a09e3264293d11,"[706016001 706016002 610776002 806388003 720125001 871005003 759871001
 689109003]"
10044,e8077672cacb4523cf400a03f5ba0168db751b98fa83bfbffcc51f42bb7a121a,"[706016001 706016003 448509014 610776002 741356002 720125001 610776001
 723529001]"
10045,e80a3c450f31d6fdc8824e37702f93af1f9ba535536bed22f2aa6f639682692d,"[706016001 610776002 610776001 562245046 706016002 554450001 706016003
 562245018]"
10046,e80d8ecc7fc9d6be8de378622f679bd505da1397d70177a2a86ce7bbab05a5f3,"[759871002 706016001 448509014 706016002 720125001 610776002 741356002
 806388003]"
10047,e80dce3c1c0feb5e7d36507ad40e05e268a04ccc931ae7ceeb5e9a5762d08904,"[706016001 706016002 595318001 569103003 568652002 494088025 464927004
 315987014]"
10048,e810ea52879534c87fecc734894e5e592bd29a0a41c4be115b5519a9cf79092e,"[706016002 562245046 706016003 610776002 706016015 706016006 720125001
 554450027]"
10049,e811de75dcca92d767b806bf65d52223a90a56df85e82f08a8c7c4667250f7ea,"[610776001 706016002 448509014 706016003 562245001 720125001 554450001
 706016015]"
10050,e81c8bb0c5e0f5c3bc1950ba494377f07df3685195b1dab8b2e65fe2051e62f8,"[706016002 610776002 706016003 562245001 706016015 610776001 759871002
 448509014]"
10051,e81d428a5b2856a5cd337917dfbd6a75ff081e4abb796247f2b3da7d66f32280,"[610776002 562245046 448509014 706016015 562245001 759871002 554450001
 751471001]"
10052,e81fc270f9ab543789b7017f03fb00674b886c2cd9a73ab69f2953aecb102332,"[706016001 562245001 706016002 706016003 554450001 562245018 372860001
 678942001]"
10053,e824ea36a4460cff012634b1d653099ae7c1ba5c50eb2413bc70540a3a2bad08,"[706016001 720125001 706016002 759871002 610776002 741356002 610776001
 706016003]"
10054,e828176f8330645f3bd079be131b2ece51ab676840f3a347d6c525fb94d61a43,"[706016001 706016002 759871002 741356002 610776002 706016003 448509014
 519788002]"
10055,e82b7e1645e557ce1df5ad9a0536797260bfddd01ca98b4114cb463806872bb4,"[706016001 706016002 759871002 720125001 610776002 706016003 806388002
 806388001]"
10056,e82c26f635518b3720088e2b5118de008aadfd326e75092686ac2c22d296959a,"[706016015 706016006 610776002 759871002 448509014 562245046 720125001
 562245001]"
10057,e8315f7bb43a6c96cf116177443ac96e1ffe91e6c5ef1a1aba641d5a29394545,"[706016001 706016002 562245001 706016003 554450001 562245018 720125001
 706016015]"
10058,e8396bbd90659ac09cde3d23504020b2be3169c5ef023e77ebe487c5f5c5904d,"[706016001 706016003 706016015 559630011 759871002 741356002 742912001
 509843008]"
10059,e845aa70d7e08d40fb5f5337e5a7035f842383e9c3165194ca2e302148502380,"[554450001 706016015 448509014 759871002 706016006 673396002 673677002
 749699001]"
10060,e8463640905e8548c46f9a0abd37dbb79180dddc32a19668e0717c95f2c3c17c,"[621522001 555825001 554994006 551989003 495680001 462086004 407806002
 300908009]"
10061,e84aafe7c846964e5ca3f3bae3b35d0f845827eed335ccc48b1224768777c726,"[448509014 759871002 610776002 573085028 741356002 554450001 562245046
 562245001]"
10062,e84b813027397cd0895f5f39d1e09263347760099f1714d95537cb1bb987f3b3,"[610776002 706016001 610776001 399087029 706016002 562245001 448509014
 399087001]"
10063,e84f4fcc801ccdc86c7cc4645804cd4ff26d8c9912c9f6b87aec38c096725689,"[706016001 610776002 759871002 706016002 448509014 372860001 610776001
 741356002]"
10064,e85178e6b8300f801b0445a8e069b9625b8107d25991586acf8fd5c0fa27fac7,"[706016001 706016002 610776002 714790008 610776001 720125001 554450001
 573085004]"
10065,e852a4a50242c0d9eb1a218f89396ad61582e90acc993a127d563c33a976ad46,"[706016002 610776002 448509014 562245046 759871002 351484002 741356002
 706016006]"
10066,e854a983c14ce8a2fa47a1f6abaa723e0ab985b670223d373925f9397a134b6a,"[706016001 706016002 610776002 610776001 720125001 448509014 759871002
 706016015]"
10067,e859b098e894e21ed385aa3d740970437220f8474788a82a088aa56240a82445,"[804537002 798439001 776749001 653719001 642639001 640989001 519169003
 871005003]"
10068,e85ab54b0a211d9f6eb0ad184bc0f7b0e95bbfc91b0febd8014395e2127fc0e7,"[610776002 706016003 610776001 706016015 554450001 706016006 573085033
 573716012]"
10069,e863730b996b997047d0c9f852d761878132594195a92271473323cf5560ef13,"[706016001 610776002 706016002 759871002 720125001 562245001 610776001
 706016003]"
10070,e867657e6c032dce072a2e998584c3ec605fe98f0abca1cab2dd1d0df495b72c,"[706016001 448509014 720125001 706016002 590928001 610776002 688537004
 611415005]"
